Timeout (ms),Bio IK,Exploitative Fusion IK,Exploitative Iterative Fusion IK,Fusion IK,Iterative Fusion IK,Minimal Fusion IK,Minimal Network,Network
19,0.002685242357666333,0.0001981253727959082,0.001955871953016154,0.00011562221738695827,0.005263788493978599,0.00013544015593304262,,
20,0.003208547908275456,0.00018673386102755835,0.00214419234923289,0.0001046482682502639,0.005793175626795607,0.00013377457580974637,,
21,0.0034778128506858922,0.00018053210522174396,0.0023744191583418553,9.191327238230764e-05,0.006602695187108865,0.0001199245614847547,,
22,0.0031254300545366306,0.00016470636720641296,0.0027061756555061206,8.807083014018919e-05,0.007513329090141095,0.00010866704668145176,,
23,0.003677096154009624,0.00016087709841695696,0.0030139978812931656,8.211507070882303e-05,0.00845135774365725,0.00010999836911670903,,
24,0.004287015086086932,0.0001541187867086384,0.00334447176889772,7.379773246120634e-05,0.009571951694824504,0.00010674163104996748,,
25,8.848503771492379e-05,0.00014923043658537664,0.003957459653326943,7.145883552647721e-05,0.00022655590713281396,0.00010863605567223766,,
26,9.083387623360675e-05,0.0001437443816223562,0.0044486681628258425,7.640320739668614e-05,0.00023489131255682782,0.00010672023377470975,,
27,8.906023766284351e-05,0.00013707100842776305,0.005158230954583943,7.145237381023329e-05,0.00023589398421995343,0.0001068800729800614,,
28,9.017240207907552e-05,0.0001318632763324261,0.005698569501032512,6.73088042093523e-05,0.00025352318528342,0.00010600397937309903,,
29,9.25183933007452e-05,0.00012980113023812053,0.006569069448274024,7.654921596090494e-05,0.00011969679916307869,9.34340352755628e-05,,
30,9.008872907324884e-05,0.00012891212304944562,0.007198934619737118,6.938831121337647e-05,0.00011656352374862124,9.286174456594834e-05,,
31,7.161202686439187e-05,0.0001228976950364472,0.008320512410283807,6.772793478352263e-05,0.00010977367780719166,8.228210612393571e-05,,
32,7.59050446453447e-05,0.00012387355542236168,0.008688463889012092,6.983455199171046e-05,0.00010284999297965899,8.549145949362033e-05,,
33,7.205397927286101e-05,0.00012277155325795926,0.0095324767827174,7.060762122500791e-05,0.0001024971656319897,8.3410939739473e-05,,
34,7.005288050807774e-05,0.00012246257946224516,0.010379951848369687,7.724414896965167e-05,9.857378594086357e-05,9.003974835965658e-05,,
35,7.478375626632027e-05,0.0001254813139753695,0.011602640781005752,7.724414896965167e-05,9.704793755768879e-05,6.97113233169996e-05,,
36,7.328607206836312e-05,0.00012202348809879746,0.013177984377694725,7.724414896965167e-05,8.560822389051016e-05,7.563901858736973e-05,,
37,6.920661503846956e-05,0.00011172302634089205,0.00016737654898292862,8.110278448637266e-05,8.100996410443925e-05,7.372362558095345e-05,,
38,6.406404974919678e-05,9.456880208436795e-05,0.00012568826751264452,8.525446036555749e-05,8.11958804928261e-05,7.46051535848427e-05,,
39,6.8390212451482e-05,9.71848142528706e-05,0.00013033021850524215,8.133808905550093e-05,7.852914205077523e-05,7.615657917775093e-05,,
40,6.611183635219805e-05,9.314464999825683e-05,0.0001425637450007786,8.667269891819467e-05,7.821438390543964e-05,7.50058906710421e-05,,
41,6.162725455962994e-05,8.683215251774158e-05,0.00015525857785339737,8.520587726261977e-05,7.079415397722896e-05,7.50058906710421e-05,,
42,5.6313234349294054e-05,8.970324268376853e-05,0.00015103983763975425,8.520587726261977e-05,7.093174974990391e-05,7.413335914375621e-05,,
43,5.8406545646483525e-05,8.80284636039618e-05,0.00014764292857758456,6.323911562735405e-05,6.759472120267614e-05,7.717448316386457e-05,,
44,5.7402280462425226e-05,8.467472163053576e-05,0.0001338584879109468,6.66016618002249e-05,5.8365985195608614e-05,8.87892224735289e-05,,
45,5.7402280462425226e-05,9.26037392683549e-05,0.000137974561553404,7.97707131915609e-05,5.3306688439896786e-05,9.465457950098572e-05,,
46,6.276512544988624e-05,9.4044259076313e-05,0.0001294863792536892,8.165539229532187e-05,5.354633188221411e-05,3.1565225211995524e-05,,
47,6.276512544988624e-05,9.509717609375687e-05,0.00013542828034000362,5.469531831558382e-05,5.679672630450057e-05,3.2646534199291775e-05,,
48,6.276512544988624e-05,9.156797734840528e-05,0.0001422134424743351,5.469531831558382e-05,5.588113573898534e-05,3.2646534199291775e-05,,
49,6.276512544988624e-05,9.156797734840528e-05,0.0001422134424743351,5.469531831558382e-05,4.758759475466203e-05,3.2646534199291775e-05,,
50,3.556822196605289e-05,7.07381102696619e-05,0.00015280935094896412,5.469531831558382e-05,4.341811972495919e-05,3.2646534199291775e-05,,
51,3.9299534600388735e-05,6.656138040302771e-05,0.00015790187286699128,3.37132251046879e-05,4.341811972495919e-05,3.5050613559892256e-05,,
52,3.9299534600388735e-05,7.02583692644605e-05,0.00016947818802198563,2.7891887682059133e-05,4.321004414976643e-05,3.77987610262435e-05,,
53,3.9299534600388735e-05,5.87586154666344e-05,0.00015084832793773418,2.7891887682059133e-05,4.388887025505849e-05,5.8061025876156556e-05,,
54,3.9299534600388735e-05,5.87586154666344e-05,0.00015084832793773418,2.7891887682059133e-05,3.904787179412213e-05,0.0001021564184741,,
55,3.9299534600388735e-05,5.87586154666344e-05,0.00015084832793773418,2.7891887682059133e-05,4.140879241981054e-05,0.0001021564184741,,
56,3.9299534600388735e-05,5.87586154666344e-05,0.00014812162414766923,3.495420564237895e-05,3.971030590395104e-05,0.0001021564184741,,
57,3.9299534600388735e-05,4.58128078847415e-05,0.00014812162414766923,1.69969234800526e-05,4.193989234977618e-05,0.0001021564184741,,
58,4.13602675170683e-05,4.001563652077939e-05,0.00014812162414766923,1.69969234800526e-05,4.574295914785554e-05,0.0001021564184741,,
59,4.13602675170683e-05,4.001563652077939e-05,0.00014812162414766923,1.69969234800526e-05,5.09958279951027e-05,0.0001021564184741,,
60,4.13602675170683e-05,4.053318529375107e-05,0.00014812162414766923,1.69969234800526e-05,5.09958279951027e-05,0.0001021564184741,,
61,1.590477069653247e-05,4.053318529375107e-05,0.00017714921529461683,1.69969234800526e-05,5.09958279951027e-05,0.0001021564184741,,
62,1.590477069653247e-05,4.053318529375107e-05,0.00017714921529461683,1.69969234800526e-05,4.145968314827395e-05,0.0001021564184741,,
63,1.590477069653247e-05,4.3278342513176175e-05,0.00017714921529461683,1.69969234800526e-05,2.5397012329362565e-05,0.0001021564184741,,
64,1.590477069653247e-05,4.3278342513176175e-05,0.00017714921529461683,1.69969234800526e-05,2.5397012329362565e-05,0.0001021564184741,,
65,1.63641385113598e-05,4.3278342513176175e-05,0.00013284303110580015,1.69969234800526e-05,2.90032201659338e-05,0.0001021564184741,,
66,1.63641385113598e-05,4.3278342513176175e-05,0.00013284303110580015,1.69969234800526e-05,2.90032201659338e-05,0.0001021564184741,,
67,1.63641385113598e-05,3.2798737907444275e-05,0.00013284303110580015,1.53339439012677e-05,2.90032201659338e-05,0.0001021564184741,,
68,1.63641385113598e-05,3.2798737907444275e-05,0.00015380350231834045,1.53339439012677e-05,2.90032201659338e-05,1.91518960579271e-05,,
69,1.63641385113598e-05,3.504981480991846e-05,0.00015380350231834045,1.53339439012677e-05,2.90032201659338e-05,1.91518960579271e-05,,
70,1.63641385113598e-05,3.504981480991846e-05,0.00015380350231834045,1.53339439012677e-05,2.90032201659338e-05,1.91518960579271e-05,,
71,1.63641385113598e-05,3.504981480991846e-05,0.00015380350231834045,,3.02581725808175e-05,,,
72,1.59071973937272e-05,3.856556647497164e-05,0.00015380350231834045,,3.02581725808175e-05,,,
73,1.59071973937272e-05,3.856556647497164e-05,0.00015380350231834045,,3.02581725808175e-05,,,
74,1.59071973937272e-05,3.856556647497164e-05,0.0001497220257287106,,3.02581725808175e-05,,,
75,1.528762968975583e-05,3.9137733947852263e-05,0.0001497220257287106,,3.02581725808175e-05,,,
76,1.528762968975583e-05,3.9137733947852263e-05,0.0001497220257287106,,3.02581725808175e-05,,,
77,1.528762968975583e-05,3.9137733947852263e-05,0.00011191935586459061,,3.02581725808175e-05,,,
78,1.528762968975583e-05,3.9137733947852263e-05,0.00011191935586459061,,3.02581725808175e-05,,,
79,1.528762968975583e-05,3.9137733947852263e-05,0.00011191935586459061,,3.02581725808175e-05,,,
80,1.528762968975583e-05,4.2311351827501054e-05,0.00011191935586459061,,3.02581725808175e-05,,,
81,1.528762968975583e-05,1.42979110977749e-05,0.00011191935586459061,,,,,
82,1.528762968975583e-05,1.37570447289164e-05,0.00011191935586459061,,,,,
83,1.528762968975583e-05,1.37570447289164e-05,0.00011191935586459061,,,,,
84,1.528762968975583e-05,1.37570447289164e-05,0.00011191935586459061,,,,,
85,1.4444690416070466e-05,1.37570447289164e-05,0.00013309063500108144,,,,,
86,1.4444690416070466e-05,1.37570447289164e-05,0.00013309063500108144,,,,,
87,1.4444690416070466e-05,1.37570447289164e-05,0.00013309063500108144,,,,,
88,1.449508708534125e-05,1.37570447289164e-05,0.00013309063500108144,,,,,
89,1.3557813563831e-05,1.37570447289164e-05,0.00013309063500108144,,,,,
90,1.3557813563831e-05,1.37570447289164e-05,3.89003781454086e-05,,,,,
91,1.3557813563831e-05,1.37570447289164e-05,3.89003781454086e-05,,,,,
92,1.3557813563831e-05,1.37570447289164e-05,3.89003781454086e-05,,,,,
93,1.3557813563831e-05,1.37570447289164e-05,3.89003781454086e-05,,,,,
94,1.3557813563831e-05,1.37570447289164e-05,3.89003781454086e-05,,,,,
95,1.3557813563831e-05,1.37570447289164e-05,1.5985664706187502e-05,,,,,
96,1.3557813563831e-05,1.37570447289164e-05,1.5985664706187502e-05,,,,,
97,1.3557813563831e-05,,1.5985664706187502e-05,,,,,
98,1.3557813563831e-05,,1.5985664706187502e-05,,,,,
99,1.3557813563831e-05,,1.5985664706187502e-05,,,,,
100,1.3557813563831e-05,,1.5985664706187502e-05,,,,,
101,1.3557813563831e-05,,1.5985664706187502e-05,,,,,
102,1.3557813563831e-05,,1.40454587222212e-05,,,,,
103,1.3557813563831e-05,,1.40454587222212e-05,,,,,
104,1.3557813563831e-05,,1.40454587222212e-05,,,,,
105,1.3557813563831e-05,,1.40454587222212e-05,,,,,
106,1.3557813563831e-05,,1.40454587222212e-05,,,,,
107,1.3557813563831e-05,,1.40454587222212e-05,,,,,
108,1.3557813563831e-05,,1.40454587222212e-05,,,,,
109,1.3557813563831e-05,,1.40454587222212e-05,,,,,
110,1.3557813563831e-05,,1.40454587222212e-05,,,,,
111,1.3557813563831e-05,,1.40454587222212e-05,,,,,
112,1.3557813563831e-05,,1.40454587222212e-05,,,,,
113,1.3557813563831e-05,,1.40454587222212e-05,,,,,
114,1.3557813563831e-05,,1.40454587222212e-05,,,,,
115,1.3557813563831e-05,,1.40454587222212e-05,,,,,
116,1.3557813563831e-05,,1.40454587222212e-05,,,,,
117,1.3557813563831e-05,,1.40454587222212e-05,,,,,
118,1.3557813563831e-05,,1.40454587222212e-05,,,,,
119,1.3557813563831e-05,,1.40454587222212e-05,,,,,
120,1.3557813563831e-05,,1.40454587222212e-05,,,,,
121,1.3557813563831e-05,,1.40454587222212e-05,,,,,
122,,,1.40454587222212e-05,,,,,
123,,,1.40454587222212e-05,,,,,
124,,,1.40454587222212e-05,,,,,
125,,,1.40454587222212e-05,,,,,
126,,,1.40454587222212e-05,,,,,
127,,,1.40454587222212e-05,,,,,
128,,,1.40454587222212e-05,,,,,
129,,,1.40454587222212e-05,,,,,
130,,,1.40454587222212e-05,,,,,
131,,,1.40454587222212e-05,,,,,
132,,,1.40454587222212e-05,,,,,
133,,,1.40454587222212e-05,,,,,
134,,,1.40454587222212e-05,,,,,
135,,,1.40454587222212e-05,,,,,
136,,,1.40454587222212e-05,,,,,
137,,,1.40454587222212e-05,,,,,
138,,,1.40454587222212e-05,,,,,
139,,,1.40454587222212e-05,,,,,
140,,,1.40454587222212e-05,,,,,
141,,,1.40454587222212e-05,,,,,
142,,,1.40454587222212e-05,,,,,
143,,,1.40454587222212e-05,,,,,
144,,,1.40454587222212e-05,,,,,
145,,,1.40454587222212e-05,,,,,
146,,,1.40454587222212e-05,,,,,
147,,,1.40454587222212e-05,,,,,
148,,,1.40454587222212e-05,,,,,
149,,,1.40454587222212e-05,,,,,
150,,,1.40454587222212e-05,,,,,
151,,,1.40454587222212e-05,,,,,
152,,,1.40454587222212e-05,,,,,
153,,,1.40454587222212e-05,,,,,
154,,,1.40454587222212e-05,,,,,
155,,,1.40454587222212e-05,,,,,
156,,,1.40454587222212e-05,,,,,
157,,,1.40454587222212e-05,,,,,
158,,,1.40454587222212e-05,,,,,
159,,,1.40454587222212e-05,,,,,
160,,,1.40454587222212e-05,,,,,
161,,,1.40454587222212e-05,,,,,
162,,,1.40454587222212e-05,,,,,
163,,,1.40454587222212e-05,,,,,
164,,,1.40454587222212e-05,,,,,
165,,,1.40454587222212e-05,,,,,
166,,,1.40454587222212e-05,,,,,
167,,,1.40454587222212e-05,,,,,
168,,,1.40454587222212e-05,,,,,
169,,,1.40454587222212e-05,,,,,
170,,,1.40454587222212e-05,,,,,
171,,,1.40454587222212e-05,,,,,
172,,,1.40454587222212e-05,,,,,
173,,,1.40454587222212e-05,,,,,
174,,,1.40454587222212e-05,,,,,
175,,,1.40454587222212e-05,,,,,
176,,,1.40454587222212e-05,,,,,
177,,,1.40454587222212e-05,,,,,
178,,,1.40454587222212e-05,,,,,
179,,,1.40454587222212e-05,,,,,
180,,,1.40454587222212e-05,,,,,
181,,,1.40454587222212e-05,,,,,
182,,,1.40454587222212e-05,,,,,
183,,,1.40454587222212e-05,,,,,
184,,,1.40454587222212e-05,,,,,
185,,,1.40454587222212e-05,,,,,
186,,,1.40454587222212e-05,,,,,
187,,,1.40454587222212e-05,,,,,
188,,,1.40454587222212e-05,,,,,
189,,,1.40454587222212e-05,,,,,
190,,,1.40454587222212e-05,,,,,
191,,,1.40454587222212e-05,,,,,
192,,,1.40454587222212e-05,,,,,
193,,,1.40454587222212e-05,,,,,
194,,,1.40454587222212e-05,,,,,
195,,,1.40454587222212e-05,,,,,
196,,,1.40454587222212e-05,,,,,
197,,,1.40454587222212e-05,,,,,
198,,,1.40454587222212e-05,,,,,
199,,,1.40454587222212e-05,,,,,
200,,,1.40454587222212e-05,,,,,
201,,,1.40454587222212e-05,,,,,
202,,,1.40454587222212e-05,,,,,
203,,,1.40454587222212e-05,,,,,
204,,,1.40454587222212e-05,,,,,
205,,,1.40454587222212e-05,,,,,
206,,,1.40454587222212e-05,,,,,
207,,,1.40454587222212e-05,,,,,
208,,,1.40454587222212e-05,,,,,
209,,,1.40454587222212e-05,,,,,
210,,,1.40454587222212e-05,,,,,
211,,,1.40454587222212e-05,,,,,
212,,,1.40454587222212e-05,,,,,
213,,,1.40454587222212e-05,,,,,
214,,,1.40454587222212e-05,,,,,
215,,,1.40454587222212e-05,,,,,
216,,,1.40454587222212e-05,,,,,
217,,,1.40454587222212e-05,,,,,
218,,,1.40454587222212e-05,,,,,
219,,,1.40454587222212e-05,,,,,
220,,,1.40454587222212e-05,,,,,
221,,,1.40454587222212e-05,,,,,
222,,,1.40454587222212e-05,,,,,
223,,,1.40454587222212e-05,,,,,
224,,,1.40454587222212e-05,,,,,
225,,,1.40454587222212e-05,,,,,
226,,,1.40454587222212e-05,,,,,
227,,,1.40454587222212e-05,,,,,
228,,,1.40454587222212e-05,,,,,
229,,,,,,,,
230,,,,,,,,
231,,,,,,,,
232,,,,,,,,
233,,,,,,,,
234,,,,,,,,
235,,,,,,,,
236,,,,,,,,
237,,,,,,,,
238,,,,,,,,
239,,,,,,,,
240,,,,,,,,
241,,,,,,,,
242,,,,,,,,
243,,,,,,,,
244,,,,,,,,
245,,,,,,,,
246,,,,,,,,
247,,,,,,,,
248,,,,,,,,
249,,,,,,,,
250,,,,,,,,
251,,,,,,,,
252,,,,,,,,
253,,,,,,,,
254,,,,,,,,
255,,,,,,,,
256,,,,,,,,
257,,,,,,,,
258,,,,,,,,
259,,,,,,,,
260,,,,,,,,
261,,,,,,,,
262,,,,,,,,
263,,,,,,,,
264,,,,,,,,
265,,,,,,,,
266,,,,,,,,
267,,,,,,,,
268,,,,,,,,
269,,,,,,,,
270,,,,,,,,
271,,,,,,,,
272,,,,,,,,
273,,,,,,,,
274,,,,,,,,
275,,,,,,,,
276,,,,,,,,
277,,,,,,,,
278,,,,,,,,
279,,,,,,,,
280,,,,,,,,
281,,,,,,,,
282,,,,,,,,
283,,,,,,,,
284,,,,,,,,
285,,,,,,,,
286,,,,,,,,
287,,,,,,,,
288,,,,,,,,
289,,,,,,,,
290,,,,,,,,
291,,,,,,,,
292,,,,,,,,
293,,,,,,,,
294,,,,,,,,
295,,,,,,,,
296,,,,,,,,
297,,,,,,,,
298,,,,,,,,
299,,,,,,,,
300,,,,,,,,
301,,,,,,,,
302,,,,,,,,
303,,,,,,,,
304,,,,,,,,
305,,,,,,,,
306,,,,,,,,
307,,,,,,,,
308,,,,,,,,
309,,,,,,,,
310,,,,,,,,
311,,,,,,,,
312,,,,,,,,
313,,,,,,,,
314,,,,,,,,
315,,,,,,,,
316,,,,,,,,
317,,,,,,,,
318,,,,,,,,
319,,,,,,,,
320,,,,,,,,
321,,,,,,,,
322,,,,,,,,
323,,,,,,,,
324,,,,,,,,
325,,,,,,,,
326,,,,,,,,
327,,,,,,,,
328,,,,,,,,
329,,,,,,,,
330,,,,,,,,
331,,,,,,,,
332,,,,,,,,
333,,,,,,,,
334,,,,,,,,
335,,,,,,,,
336,,,,,,,,
337,,,,,,,,
338,,,,,,,,
339,,,,,,,,
340,,,,,,,,
341,,,,,,,,
342,,,,,,,,
343,,,,,,,,
344,,,,,,,,
345,,,,,,,,
346,,,,,,,,
347,,,,,,,,
348,,,,,,,,
349,,,,,,,,
350,,,,,,,,
351,,,,,,,,
352,,,,,,,,
353,,,,,,,,
354,,,,,,,,
355,,,,,,,,
356,,,,,,,,
357,,,,,,,,
358,,,,,,,,
359,,,,,,,,
360,,,,,,,,
361,,,,,,,,
362,,,,,,,,
363,,,,,,,,
364,,,,,,,,
365,,,,,,,,
366,,,,,,,,
367,,,,,,,,
368,,,,,,,,
369,,,,,,,,
370,,,,,,,,
371,,,,,,,,
372,,,,,,,,
373,,,,,,,,
374,,,,,,,,
375,,,,,,,,
376,,,,,,,,
377,,,,,,,,
378,,,,,,,,
379,,,,,,,,
380,,,,,,,,
381,,,,,,,,
382,,,,,,,,
383,,,,,,,,
384,,,,,,,,
385,,,,,,,,
386,,,,,,,,
387,,,,,,,,
388,,,,,,,,
389,,,,,,,,
390,,,,,,,,
391,,,,,,,,
392,,,,,,,,
393,,,,,,,,
394,,,,,,,,
395,,,,,,,,
396,,,,,,,,
397,,,,,,,,
398,,,,,,,,
399,,,,,,,,
400,,,,,,,,
401,,,,,,,,
402,,,,,,,,
403,,,,,,,,
404,,,,,,,,
405,,,,,,,,
406,,,,,,,,
407,,,,,,,,
408,,,,,,,,
409,,,,,,,,
410,,,,,,,,
411,,,,,,,,
412,,,,,,,,
413,,,,,,,,
414,,,,,,,,
415,,,,,,,,
416,,,,,,,,
417,,,,,,,,
418,,,,,,,,
419,,,,,,,,
420,,,,,,,,
421,,,,,,,,
422,,,,,,,,
423,,,,,,,,
424,,,,,,,,
425,,,,,,,,
426,,,,,,,,
427,,,,,,,,
428,,,,,,,,
429,,,,,,,,
430,,,,,,,,
431,,,,,,,,
432,,,,,,,,
433,,,,,,,,
434,,,,,,,,
435,,,,,,,,
436,,,,,,,,
437,,,,,,,,
438,,,,,,,,
439,,,,,,,,
440,,,,,,,,
441,,,,,,,,
442,,,,,,,,
443,,,,,,,,
444,,,,,,,,
445,,,,,,,,
446,,,,,,,,
447,,,,,,,,
448,,,,,,,,
449,,,,,,,,
450,,,,,,,,
451,,,,,,,,
452,,,,,,,,
453,,,,,,,,
454,,,,,,,,
455,,,,,,,,
456,,,,,,,,
457,,,,,,,,
458,,,,,,,,
459,,,,,,,,
460,,,,,,,,
461,,,,,,,,
462,,,,,,,,
463,,,,,,,,
464,,,,,,,,
465,,,,,,,,
466,,,,,,,,
467,,,,,,,,
468,,,,,,,,
469,,,,,,,,
470,,,,,,,,
471,,,,,,,,
472,,,,,,,,
473,,,,,,,,
474,,,,,,,,
475,,,,,,,,
476,,,,,,,,
477,,,,,,,,
478,,,,,,,,
479,,,,,,,,
480,,,,,,,,
481,,,,,,,,
482,,,,,,,,
483,,,,,,,,
484,,,,,,,,
485,,,,,,,,
486,,,,,,,,
487,,,,,,,,
488,,,,,,,,
489,,,,,,,,
490,,,,,,,,
491,,,,,,,,
492,,,,,,,,
493,,,,,,,,
494,,,,,,,,
495,,,,,,,,
496,,,,,,,,
497,,,,,,,,
498,,,,,,,,
499,,,,,,,,
500,,,,,,,,
501,,,,,,,,
502,,,,,,,,
503,,,,,,,,
504,,,,,,,,
505,,,,,,,,
506,,,,,,,,
507,,,,,,,,
508,,,,,,,,
509,,,,,,,,
510,,,,,,,,
511,,,,,,,,
512,,,,,,,,
513,,,,,,,,
514,,,,,,,,
515,,,,,,,,
516,,,,,,,,
517,,,,,,,,
518,,,,,,,,
519,,,,,,,,
520,,,,,,,,
521,,,,,,,,
522,,,,,,,,
523,,,,,,,,
524,,,,,,,,
525,,,,,,,,
526,,,,,,,,
527,,,,,,,,
528,,,,,,,,
529,,,,,,,,
530,,,,,,,,
531,,,,,,,,
532,,,,,,,,
533,,,,,,,,
534,,,,,,,,
535,,,,,,,,
536,,,,,,,,
537,,,,,,,,
538,,,,,,,,
539,,,,,,,,
540,,,,,,,,
541,,,,,,,,
542,,,,,,,,
543,,,,,,,,
544,,,,,,,,
545,,,,,,,,
546,,,,,,,,
547,,,,,,,,
548,,,,,,,,
549,,,,,,,,
550,,,,,,,,
551,,,,,,,,
552,,,,,,,,
553,,,,,,,,
554,,,,,,,,
555,,,,,,,,
556,,,,,,,,
557,,,,,,,,
558,,,,,,,,
559,,,,,,,,
560,,,,,,,,
561,,,,,,,,
562,,,,,,,,
563,,,,,,,,
564,,,,,,,,
565,,,,,,,,
566,,,,,,,,
567,,,,,,,,
568,,,,,,,,
569,,,,,,,,
570,,,,,,,,
571,,,,,,,,
572,,,,,,,,
573,,,,,,,,
574,,,,,,,,
575,,,,,,,,
576,,,,,,,,
577,,,,,,,,
578,,,,,,,,
579,,,,,,,,
580,,,,,,,,
581,,,,,,,,
582,,,,,,,,
583,,,,,,,,
584,,,,,,,,
585,,,,,,,,
586,,,,,,,,
587,,,,,,,,
588,,,,,,,,
589,,,,,,,,
590,,,,,,,,
591,,,,,,,,
592,,,,,,,,
593,,,,,,,,
594,,,,,,,,
595,,,,,,,,
596,,,,,,,,
597,,,,,,,,
598,,,,,,,,
599,,,,,,,,
600,,,,,,,,
601,,,,,,,,
602,,,,,,,,
603,,,,,,,,
604,,,,,,,,
605,,,,,,,,
606,,,,,,,,
607,,,,,,,,
608,,,,,,,,
609,,,,,,,,
610,,,,,,,,
611,,,,,,,,
612,,,,,,,,
613,,,,,,,,
614,,,,,,,,
615,,,,,,,,
616,,,,,,,,
617,,,,,,,,
618,,,,,,,,
619,,,,,,,,
620,,,,,,,,
621,,,,,,,,
622,,,,,,,,
623,,,,,,,,
624,,,,,,,,
625,,,,,,,,
626,,,,,,,,
627,,,,,,,,
628,,,,,,,,
629,,,,,,,,
630,,,,,,,,
631,,,,,,,,
632,,,,,,,,
633,,,,,,,,
634,,,,,,,,
635,,,,,,,,
636,,,,,,,,
637,,,,,,,,
638,,,,,,,,
639,,,,,,,,
640,,,,,,,,
641,,,,,,,,
642,,,,,,,,
643,,,,,,,,
644,,,,,,,,
645,,,,,,,,
646,,,,,,,,
647,,,,,,,,
648,,,,,,,,
649,,,,,,,,
650,,,,,,,,
651,,,,,,,,
652,,,,,,,,
653,,,,,,,,
654,,,,,,,,
655,,,,,,,,
656,,,,,,,,
657,,,,,,,,
658,,,,,,,,
659,,,,,,,,
660,,,,,,,,
661,,,,,,,,
662,,,,,,,,
663,,,,,,,,
664,,,,,,,,
665,,,,,,,,
666,,,,,,,,
667,,,,,,,,
668,,,,,,,,
669,,,,,,,,
670,,,,,,,,
671,,,,,,,,
672,,,,,,,,
673,,,,,,,,
674,,,,,,,,
675,,,,,,,,
676,,,,,,,,
677,,,,,,,,
678,,,,,,,,
679,,,,,,,,
680,,,,,,,,
681,,,,,,,,
682,,,,,,,,
683,,,,,,,,
684,,,,,,,,
685,,,,,,,,
686,,,,,,,,
687,,,,,,,,
688,,,,,,,,
689,,,,,,,,
690,,,,,,,,
691,,,,,,,,
692,,,,,,,,
693,,,,,,,,
694,,,,,,,,
695,,,,,,,,
696,,,,,,,,
697,,,,,,,,
698,,,,,,,,
699,,,,,,,,
700,,,,,,,,
701,,,,,,,,
702,,,,,,,,
703,,,,,,,,
704,,,,,,,,
705,,,,,,,,
706,,,,,,,,
707,,,,,,,,
708,,,,,,,,
709,,,,,,,,
710,,,,,,,,
711,,,,,,,,
712,,,,,,,,
713,,,,,,,,
714,,,,,,,,
715,,,,,,,,
716,,,,,,,,
717,,,,,,,,
718,,,,,,,,
719,,,,,,,,
720,,,,,,,,
721,,,,,,,,
722,,,,,,,,
723,,,,,,,,
724,,,,,,,,
725,,,,,,,,
726,,,,,,,,
727,,,,,,,,
728,,,,,,,,
729,,,,,,,,
730,,,,,,,,
731,,,,,,,,
732,,,,,,,,
733,,,,,,,,
734,,,,,,,,
735,,,,,,,,
736,,,,,,,,
737,,,,,,,,
738,,,,,,,,
739,,,,,,,,
740,,,,,,,,
741,,,,,,,,
742,,,,,,,,
743,,,,,,,,
